state,district,category,type,date,crimes
Terengganu,Kemaman,property,all,2017-01-01,286
Terengganu,Kemaman,property,all,2018-01-01,226
Terengganu,Kemaman,property,all,2019-01-01,253
Terengganu,Kemaman,property,all,2020-01-01,335
Terengganu,Kemaman,property,all,2021-01-01,259
Terengganu,Kemaman,property,all,2022-01-01,266
Terengganu,Kemaman,property,break_in,2016-01-01,46
Terengganu,Kemaman,property,break_in,2017-01-01,45
Terengganu,Kemaman,property,break_in,2018-01-01,49
Terengganu,Kemaman,property,break_in,2019-01-01,72
Terengganu,Kemaman,property,break_in,2020-01-01,145
Terengganu,Kemaman,property,break_in,2021-01-01,111
Terengganu,Kemaman,property,break_in,2022-01-01,100
Terengganu,Kemaman,property,theft_other,2016-01-01,95
Terengganu,Kemaman,property,theft_other,2017-01-01,49
Terengganu,Kemaman,property,theft_other,2018-01-01,67
Terengganu,Kemaman,property,theft_other,2019-01-01,65
Terengganu,Kemaman,property,theft_other,2020-01-01,136
Terengganu,Kemaman,property,theft_other,2021-01-01,116
Terengganu,Kemaman,property,theft_other,2022-01-01,125
Terengganu,Kemaman,property,theft_vehicle_lorry,2016-01-01,7
Terengganu,Kemaman,property,theft_vehicle_lorry,2017-01-01,2
Terengganu,Kemaman,property,theft_vehicle_lorry,2018-01-01,2
Terengganu,Kemaman,property,theft_vehicle_lorry,2019-01-01,4
Terengganu,Kemaman,property,theft_vehicle_lorry,2020-01-01,1
Terengganu,Kemaman,property,theft_vehicle_lorry,2021-01-01,2
Terengganu,Kemaman,property,theft_vehicle_lorry,2022-01-01,3
Terengganu,Kemaman,property,theft_vehicle_motorcar,2016-01-01,30
Terengganu,Kemaman,property,theft_vehicle_motorcar,2017-01-01,25
Terengganu,Kemaman,property,theft_vehicle_motorcar,2018-01-01,4
Terengganu,Kemaman,property,theft_vehicle_motorcar,2019-01-01,14
Terengganu,Kemaman,property,theft_vehicle_motorcar,2020-01-01,9
Terengganu,Kemaman,property,theft_vehicle_motorcar,2021-01-01,7
Terengganu,Kemaman,property,theft_vehicle_motorcar,2022-01-01,3
Terengganu,Kemaman,property,theft_vehicle_motorcycle,2016-01-01,179
Terengganu,Kemaman,property,theft_vehicle_motorcycle,2017-01-01,165
Terengganu,Kemaman,property,theft_vehicle_motorcycle,2018-01-01,104
Terengganu,Kemaman,property,theft_vehicle_motorcycle,2019-01-01,98
Terengganu,Kemaman,property,theft_vehicle_motorcycle,2020-01-01,44
Terengganu,Kemaman,property,theft_vehicle_motorcycle,2021-01-01,23
Terengganu,Kemaman,property,theft_vehicle_motorcycle,2022-01-01,35
Terengganu,Kuala Terengganu,assault,all,2016-01-01,99
Terengganu,Kuala Terengganu,assault,all,2017-01-01,97
Terengganu,Kuala Terengganu,assault,all,2018-01-01,61
Terengganu,Kuala Terengganu,assault,all,2019-01-01,91
Terengganu,Kuala Terengganu,assault,all,2020-01-01,97
Terengganu,Kuala Terengganu,assault,all,2021-01-01,78
Terengganu,Kuala Terengganu,assault,all,2022-01-01,71
Terengganu,Kuala Terengganu,assault,causing_injury,2016-01-01,36
Terengganu,Kuala Terengganu,assault,causing_injury,2017-01-01,26
Terengganu,Kuala Terengganu,assault,causing_injury,2018-01-01,21
Terengganu,Kuala Terengganu,assault,causing_injury,2019-01-01,32
Terengganu,Kuala Terengganu,assault,causing_injury,2020-01-01,47
Terengganu,Kuala Terengganu,assault,causing_injury,2021-01-01,35
Terengganu,Kuala Terengganu,assault,causing_injury,2022-01-01,35
Terengganu,Kuala Terengganu,assault,murder,2016-01-01,1
Terengganu,Kuala Terengganu,assault,murder,2017-01-01,1
Terengganu,Kuala Terengganu,assault,murder,2018-01-01,1
Terengganu,Kuala Terengganu,assault,murder,2019-01-01,0
Terengganu,Kuala Terengganu,assault,murder,2020-01-01,0
Terengganu,Kuala Terengganu,assault,murder,2021-01-01,2
Terengganu,Kuala Terengganu,assault,murder,2022-01-01,1
Terengganu,Kuala Terengganu,assault,rape,2016-01-01,16
Terengganu,Kuala Terengganu,assault,rape,2017-01-01,20
Terengganu,Kuala Terengganu,assault,rape,2018-01-01,12
Terengganu,Kuala Terengganu,assault,rape,2019-01-01,24
Terengganu,Kuala Terengganu,assault,rape,2020-01-01,17
Terengganu,Kuala Terengganu,assault,rape,2021-01-01,18
Terengganu,Kuala Terengganu,assault,rape,2022-01-01,21
Terengganu,Kuala Terengganu,assault,robbery_gang_armed,2016-01-01,0
Terengganu,Kuala Terengganu,assault,robbery_gang_armed,2017-01-01,0
Terengganu,Kuala Terengganu,assault,robbery_gang_armed,2018-01-01,0
Terengganu,Kuala Terengganu,assault,robbery_gang_armed,2019-01-01,0
Terengganu,Kuala Terengganu,assault,robbery_gang_armed,2020-01-01,0
Terengganu,Kuala Terengganu,assault,robbery_gang_armed,2021-01-01,0
Terengganu,Kuala Terengganu,assault,robbery_gang_armed,2022-01-01,0
Terengganu,Kuala Terengganu,assault,robbery_gang_unarmed,2016-01-01,26
Terengganu,Kuala Terengganu,assault,robbery_gang_unarmed,2017-01-01,20
Terengganu,Kuala Terengganu,assault,robbery_gang_unarmed,2018-01-01,13
Terengganu,Kuala Terengganu,assault,robbery_gang_unarmed,2019-01-01,22
Terengganu,Kuala Terengganu,assault,robbery_gang_unarmed,2020-01-01,21
Terengganu,Kuala Terengganu,assault,robbery_gang_unarmed,2021-01-01,10
Terengganu,Kuala Terengganu,assault,robbery_gang_unarmed,2022-01-01,9
Terengganu,Kuala Terengganu,assault,robbery_solo_armed,2016-01-01,1
Terengganu,Kuala Terengganu,assault,robbery_solo_armed,2017-01-01,0
Terengganu,Kuala Terengganu,assault,robbery_solo_armed,2018-01-01,0
Terengganu,Kuala Terengganu,assault,robbery_solo_armed,2019-01-01,0
Terengganu,Kuala Terengganu,assault,robbery_solo_armed,2020-01-01,0
Terengganu,Kuala Terengganu,assault,robbery_solo_armed,2021-01-01,0
Terengganu,Kuala Terengganu,assault,robbery_solo_armed,2022-01-01,0
Terengganu,Kuala Terengganu,assault,robbery_solo_unarmed,2016-01-01,19
Terengganu,Kuala Terengganu,assault,robbery_solo_unarmed,2017-01-01,30
Terengganu,Kuala Terengganu,assault,robbery_solo_unarmed,2018-01-01,14
Terengganu,Kuala Terengganu,assault,robbery_solo_unarmed,2019-01-01,13
Terengganu,Kuala Terengganu,assault,robbery_solo_unarmed,2020-01-01,12
Terengganu,Kuala Terengganu,assault,robbery_solo_unarmed,2021-01-01,13
Terengganu,Kuala Terengganu,assault,robbery_solo_unarmed,2022-01-01,5
Terengganu,Kuala Terengganu,property,all,2016-01-01,652
Terengganu,Kuala Terengganu,property,all,2017-01-01,604
Terengganu,Kuala Terengganu,property,all,2018-01-01,487
Terengganu,Kuala Terengganu,property,all,2019-01-01,485
Terengganu,Kuala Terengganu,property,all,2020-01-01,571
Terengganu,Kuala Terengganu,property,all,2021-01-01,413
Terengganu,Kuala Terengganu,property,all,2022-01-01,402
Terengganu,Kuala Terengganu,property,break_in,2016-01-01,154
Terengganu,Kuala Terengganu,property,break_in,2017-01-01,141
Terengganu,Kuala Terengganu,property,break_in,2018-01-01,127
Terengganu,Kuala Terengganu,property,break_in,2019-01-01,143
Terengganu,Kuala Terengganu,property,break_in,2020-01-01,167
Terengganu,Kuala Terengganu,property,break_in,2021-01-01,116
Terengganu,Kuala Terengganu,property,break_in,2022-01-01,139
Terengganu,Kuala Terengganu,property,theft_other,2016-01-01,138
Terengganu,Kuala Terengganu,property,theft_other,2017-01-01,144
Terengganu,Kuala Terengganu,property,theft_other,2018-01-01,150
Terengganu,Kuala Terengganu,property,theft_other,2019-01-01,184
Terengganu,Kuala Terengganu,property,theft_other,2020-01-01,278
Terengganu,Kuala Terengganu,property,theft_other,2021-01-01,203
Terengganu,Kuala Terengganu,property,theft_other,2022-01-01,169
Terengganu,Kuala Terengganu,property,theft_vehicle_lorry,2016-01-01,7
Terengganu,Kuala Terengganu,property,theft_vehicle_lorry,2017-01-01,7
Terengganu,Kuala Terengganu,property,theft_vehicle_lorry,2018-01-01,3
Terengganu,Kuala Terengganu,property,theft_vehicle_lorry,2019-01-01,1
Terengganu,Kuala Terengganu,property,theft_vehicle_lorry,2020-01-01,1
Terengganu,Kuala Terengganu,property,theft_vehicle_lorry,2021-01-01,1
Terengganu,Kuala Terengganu,property,theft_vehicle_lorry,2022-01-01,4
Terengganu,Kuala Terengganu,property,theft_vehicle_motorcar,2016-01-01,80
Terengganu,Kuala Terengganu,property,theft_vehicle_motorcar,2017-01-01,45
Terengganu,Kuala Terengganu,property,theft_vehicle_motorcar,2018-01-01,35
Terengganu,Kuala Terengganu,property,theft_vehicle_motorcar,2019-01-01,30
Terengganu,Kuala Terengganu,property,theft_vehicle_motorcar,2020-01-01,24
Terengganu,Kuala Terengganu,property,theft_vehicle_motorcar,2021-01-01,25
Terengganu,Kuala Terengganu,property,theft_vehicle_motorcar,2022-01-01,9
Terengganu,Kuala Terengganu,property,theft_vehicle_motorcycle,2016-01-01,273
Terengganu,Kuala Terengganu,property,theft_vehicle_motorcycle,2017-01-01,267
Terengganu,Kuala Terengganu,property,theft_vehicle_motorcycle,2018-01-01,172
Terengganu,Kuala Terengganu,property,theft_vehicle_motorcycle,2019-01-01,127
Terengganu,Kuala Terengganu,property,theft_vehicle_motorcycle,2020-01-01,101
Terengganu,Kuala Terengganu,property,theft_vehicle_motorcycle,2021-01-01,68
Terengganu,Kuala Terengganu,property,theft_vehicle_motorcycle,2022-01-01,81
Terengganu,Marang,assault,all,2016-01-01,43
Terengganu,Marang,assault,all,2017-01-01,29
Terengganu,Marang,assault,all,2018-01-01,26
Terengganu,Marang,assault,all,2019-01-01,30
Terengganu,Marang,assault,all,2020-01-01,29
Terengganu,Marang,assault,all,2021-01-01,28
Terengganu,Marang,assault,all,2022-01-01,18
Terengganu,Marang,assault,causing_injury,2016-01-01,14
Terengganu,Marang,assault,causing_injury,2017-01-01,12
Terengganu,Marang,assault,causing_injury,2018-01-01,11
Terengganu,Marang,assault,causing_injury,2019-01-01,8
Terengganu,Marang,assault,causing_injury,2020-01-01,13
Terengganu,Marang,assault,causing_injury,2021-01-01,6
Terengganu,Marang,assault,causing_injury,2022-01-01,10
Terengganu,Marang,assault,murder,2016-01-01,1
Terengganu,Marang,assault,murder,2017-01-01,1
Terengganu,Marang,assault,murder,2018-01-01,1
Terengganu,Marang,assault,murder,2019-01-01,0
Terengganu,Marang,assault,murder,2020-01-01,0
Terengganu,Marang,assault,murder,2021-01-01,2
Terengganu,Marang,assault,murder,2022-01-01,0
Terengganu,Marang,assault,rape,2016-01-01,16
Terengganu,Marang,assault,rape,2017-01-01,5
Terengganu,Marang,assault,rape,2018-01-01,8
Terengganu,Marang,assault,rape,2019-01-01,9
Terengganu,Marang,assault,rape,2020-01-01,4
Terengganu,Marang,assault,rape,2021-01-01,13
Terengganu,Marang,assault,rape,2022-01-01,5
Terengganu,Marang,assault,robbery_gang_armed,2016-01-01,0
Terengganu,Marang,assault,robbery_gang_armed,2017-01-01,0
Terengganu,Marang,assault,robbery_gang_armed,2018-01-01,0
Terengganu,Marang,assault,robbery_gang_armed,2019-01-01,0
Terengganu,Marang,assault,robbery_gang_armed,2020-01-01,0
Terengganu,Marang,assault,robbery_gang_armed,2021-01-01,0
Terengganu,Marang,assault,robbery_gang_armed,2022-01-01,0
Terengganu,Marang,assault,robbery_gang_unarmed,2016-01-01,7
Terengganu,Marang,assault,robbery_gang_unarmed,2017-01-01,3
Terengganu,Marang,assault,robbery_gang_unarmed,2018-01-01,4
Terengganu,Marang,assault,robbery_gang_unarmed,2019-01-01,7
Terengganu,Marang,assault,robbery_gang_unarmed,2020-01-01,5
Terengganu,Marang,assault,robbery_gang_unarmed,2021-01-01,4
Terengganu,Marang,assault,robbery_gang_unarmed,2022-01-01,0
Terengganu,Marang,assault,robbery_solo_armed,2016-01-01,0
Terengganu,Marang,assault,robbery_solo_armed,2017-01-01,0
Terengganu,Marang,assault,robbery_solo_armed,2018-01-01,0
Terengganu,Marang,assault,robbery_solo_armed,2019-01-01,0
Terengganu,Marang,assault,robbery_solo_armed,2020-01-01,0
Terengganu,Marang,assault,robbery_solo_armed,2021-01-01,0
Terengganu,Marang,assault,robbery_solo_armed,2022-01-01,0
Terengganu,Marang,assault,robbery_solo_unarmed,2016-01-01,5
Terengganu,Marang,assault,robbery_solo_unarmed,2017-01-01,8
Terengganu,Marang,assault,robbery_solo_unarmed,2018-01-01,2
Terengganu,Marang,assault,robbery_solo_unarmed,2019-01-01,6
Terengganu,Marang,assault,robbery_solo_unarmed,2020-01-01,7
Terengganu,Marang,assault,robbery_solo_unarmed,2021-01-01,3
Terengganu,Marang,assault,robbery_solo_unarmed,2022-01-01,3
Terengganu,Marang,property,all,2016-01-01,148
Terengganu,Marang,property,all,2017-01-01,143
Terengganu,Marang,property,all,2018-01-01,114
Terengganu,Marang,property,all,2019-01-01,105
Terengganu,Marang,property,all,2020-01-01,151
Terengganu,Marang,property,all,2021-01-01,120
Terengganu,Marang,property,all,2022-01-01,90
Terengganu,Marang,property,break_in,2016-01-01,35
Terengganu,Marang,property,break_in,2017-01-01,60
Terengganu,Marang,property,break_in,2018-01-01,50
Terengganu,Marang,property,break_in,2019-01-01,39
Terengganu,Marang,property,break_in,2020-01-01,38
Terengganu,Marang,property,break_in,2021-01-01,54
Terengganu,Marang,property,break_in,2022-01-01,35
Terengganu,Marang,property,theft_other,2016-01-01,45
Terengganu,Marang,property,theft_other,2017-01-01,26
Terengganu,Marang,property,theft_other,2018-01-01,22
Terengganu,Marang,property,theft_other,2019-01-01,29
Terengganu,Marang,property,theft_other,2020-01-01,81
Terengganu,Marang,property,theft_other,2021-01-01,47
Terengganu,Marang,property,theft_other,2022-01-01,40
Terengganu,Marang,property,theft_vehicle_lorry,2016-01-01,1
Terengganu,Marang,property,theft_vehicle_lorry,2017-01-01,0
Terengganu,Marang,property,theft_vehicle_lorry,2018-01-01,1
Terengganu,Marang,property,theft_vehicle_lorry,2019-01-01,1
Terengganu,Marang,property,theft_vehicle_lorry,2020-01-01,0
Terengganu,Marang,property,theft_vehicle_lorry,2021-01-01,0
Terengganu,Marang,property,theft_vehicle_lorry,2022-01-01,0
Terengganu,Marang,property,theft_vehicle_motorcar,2016-01-01,8
Terengganu,Marang,property,theft_vehicle_motorcar,2017-01-01,3
Terengganu,Marang,property,theft_vehicle_motorcar,2018-01-01,2
Terengganu,Marang,property,theft_vehicle_motorcar,2019-01-01,2
Terengganu,Marang,property,theft_vehicle_motorcar,2020-01-01,2
Terengganu,Marang,property,theft_vehicle_motorcar,2021-01-01,4
Terengganu,Marang,property,theft_vehicle_motorcar,2022-01-01,1
Terengganu,Marang,property,theft_vehicle_motorcycle,2016-01-01,59
Terengganu,Marang,property,theft_vehicle_motorcycle,2017-01-01,54
Terengganu,Marang,property,theft_vehicle_motorcycle,2018-01-01,39
Terengganu,Marang,property,theft_vehicle_motorcycle,2019-01-01,34
Terengganu,Marang,property,theft_vehicle_motorcycle,2020-01-01,30
Terengganu,Marang,property,theft_vehicle_motorcycle,2021-01-01,15
Terengganu,Marang,property,theft_vehicle_motorcycle,2022-01-01,14
Terengganu,Setiu,assault,all,2016-01-01,14
Terengganu,Setiu,assault,all,2017-01-01,21
Terengganu,Setiu,assault,all,2018-01-01,24
Terengganu,Setiu,assault,all,2019-01-01,15
Terengganu,Setiu,assault,all,2020-01-01,10
Terengganu,Setiu,assault,all,2021-01-01,5
Terengganu,Setiu,assault,all,2022-01-01,11
Terengganu,Setiu,assault,causing_injury,2016-01-01,6
Terengganu,Setiu,assault,causing_injury,2017-01-01,9
Terengganu,Setiu,assault,causing_injury,2018-01-01,11
Terengganu,Setiu,assault,causing_injury,2019-01-01,6
Terengganu,Setiu,assault,causing_injury,2020-01-01,3
Terengganu,Setiu,assault,causing_injury,2021-01-01,2
Terengganu,Setiu,assault,causing_injury,2022-01-01,3
Terengganu,Setiu,assault,murder,2016-01-01,1
Terengganu,Setiu,assault,murder,2017-01-01,0
Terengganu,Setiu,assault,murder,2018-01-01,0
Terengganu,Setiu,assault,murder,2019-01-01,0
Terengganu,Setiu,assault,murder,2020-01-01,0
Terengganu,Setiu,assault,murder,2021-01-01,0
Terengganu,Setiu,assault,murder,2022-01-01,0
Terengganu,Setiu,assault,rape,2016-01-01,5
Terengganu,Setiu,assault,rape,2017-01-01,5
Terengganu,Setiu,assault,rape,2018-01-01,6
Terengganu,Setiu,assault,rape,2019-01-01,4
Terengganu,Setiu,assault,rape,2020-01-01,5
Terengganu,Setiu,assault,rape,2021-01-01,2
Terengganu,Setiu,assault,rape,2022-01-01,4
Terengganu,Setiu,assault,robbery_gang_armed,2016-01-01,0
Terengganu,Setiu,assault,robbery_gang_armed,2017-01-01,0
Terengganu,Setiu,assault,robbery_gang_armed,2018-01-01,0
Terengganu,Setiu,assault,robbery_gang_armed,2019-01-01,0
Terengganu,Setiu,assault,robbery_gang_armed,2020-01-01,0
Terengganu,Setiu,assault,robbery_gang_armed,2021-01-01,0
Terengganu,Setiu,assault,robbery_gang_armed,2022-01-01,0
Terengganu,Setiu,assault,robbery_gang_unarmed,2016-01-01,2
Terengganu,Setiu,assault,robbery_gang_unarmed,2017-01-01,5
Terengganu,Setiu,assault,robbery_gang_unarmed,2018-01-01,5
Terengganu,Setiu,assault,robbery_gang_unarmed,2019-01-01,3
Terengganu,Setiu,assault,robbery_gang_unarmed,2020-01-01,2
Terengganu,Setiu,assault,robbery_gang_unarmed,2021-01-01,1
Terengganu,Setiu,assault,robbery_gang_unarmed,2022-01-01,0
Terengganu,Setiu,assault,robbery_solo_armed,2016-01-01,0
Terengganu,Setiu,assault,robbery_solo_armed,2017-01-01,0
Terengganu,Setiu,assault,robbery_solo_armed,2018-01-01,0
Terengganu,Setiu,assault,robbery_solo_armed,2019-01-01,0
Terengganu,Setiu,assault,robbery_solo_armed,2020-01-01,0
Terengganu,Setiu,assault,robbery_solo_armed,2021-01-01,0
Terengganu,Setiu,assault,robbery_solo_armed,2022-01-01,0
Terengganu,Setiu,assault,robbery_solo_unarmed,2016-01-01,0
Terengganu,Setiu,assault,robbery_solo_unarmed,2017-01-01,2
Terengganu,Setiu,assault,robbery_solo_unarmed,2018-01-01,2
Terengganu,Setiu,assault,robbery_solo_unarmed,2019-01-01,2
Terengganu,Setiu,assault,robbery_solo_unarmed,2020-01-01,0
Terengganu,Setiu,assault,robbery_solo_unarmed,2021-01-01,0
Terengganu,Setiu,assault,robbery_solo_unarmed,2022-01-01,4
Terengganu,Setiu,property,all,2016-01-01,95
Terengganu,Setiu,property,all,2017-01-01,88
Terengganu,Setiu,property,all,2018-01-01,83
Terengganu,Setiu,property,all,2019-01-01,89
Terengganu,Setiu,property,all,2020-01-01,68
Terengganu,Setiu,property,all,2021-01-01,38
Terengganu,Setiu,property,all,2022-01-01,40
Terengganu,Setiu,property,break_in,2016-01-01,14
Terengganu,Setiu,property,break_in,2017-01-01,16
Terengganu,Setiu,property,break_in,2018-01-01,23
Terengganu,Setiu,property,break_in,2019-01-01,18
Terengganu,Setiu,property,break_in,2020-01-01,24
Terengganu,Setiu,property,break_in,2021-01-01,9
Terengganu,Setiu,property,break_in,2022-01-01,9
Terengganu,Setiu,property,theft_other,2016-01-01,20
Terengganu,Setiu,property,theft_other,2017-01-01,20
Terengganu,Setiu,property,theft_other,2018-01-01,39
Terengganu,Setiu,property,theft_other,2019-01-01,37
Terengganu,Setiu,property,theft_other,2020-01-01,33
Terengganu,Setiu,property,theft_other,2021-01-01,13
Terengganu,Setiu,property,theft_other,2022-01-01,10
Terengganu,Setiu,property,theft_vehicle_lorry,2016-01-01,2
Terengganu,Setiu,property,theft_vehicle_lorry,2017-01-01,1
Terengganu,Setiu,property,theft_vehicle_lorry,2018-01-01,1
Terengganu,Setiu,property,theft_vehicle_lorry,2019-01-01,3
Terengganu,Setiu,property,theft_vehicle_lorry,2020-01-01,0
Terengganu,Setiu,property,theft_vehicle_lorry,2021-01-01,0
Terengganu,Setiu,property,theft_vehicle_lorry,2022-01-01,1
Terengganu,Setiu,property,theft_vehicle_motorcar,2016-01-01,18
Terengganu,Setiu,property,theft_vehicle_motorcar,2017-01-01,11
Terengganu,Setiu,property,theft_vehicle_motorcar,2018-01-01,4
Terengganu,Setiu,property,theft_vehicle_motorcar,2019-01-01,2
Terengganu,Setiu,property,theft_vehicle_motorcar,2020-01-01,4
Terengganu,Setiu,property,theft_vehicle_motorcar,2021-01-01,6
Terengganu,Setiu,property,theft_vehicle_motorcar,2022-01-01,5
Terengganu,Setiu,property,theft_vehicle_motorcycle,2016-01-01,41
Terengganu,Setiu,property,theft_vehicle_motorcycle,2017-01-01,40
Terengganu,Setiu,property,theft_vehicle_motorcycle,2018-01-01,16
Terengganu,Setiu,property,theft_vehicle_motorcycle,2019-01-01,29
Terengganu,Setiu,property,theft_vehicle_motorcycle,2020-01-01,7
Terengganu,Setiu,property,theft_vehicle_motorcycle,2021-01-01,10
Terengganu,Setiu,property,theft_vehicle_motorcycle,2022-01-01,15
W.P. Kuala Lumpur,All,assault,all,2016-01-01,3776
W.P. Kuala Lumpur,All,assault,all,2017-01-01,3999
W.P. Kuala Lumpur,All,assault,all,2018-01-01,3137
W.P. Kuala Lumpur,All,assault,all,2019-01-01,2914
W.P. Kuala Lumpur,All,assault,all,2020-01-01,1948
W.P. Kuala Lumpur,All,assault,all,2021-01-01,1458
W.P. Kuala Lumpur,All,assault,all,2022-01-01,1049
W.P. Kuala Lumpur,All,assault,causing_injury,2016-01-01,643
W.P. Kuala Lumpur,All,assault,causing_injury,2017-01-01,651
W.P. Kuala Lumpur,All,assault,causing_injury,2018-01-01,520
W.P. Kuala Lumpur,All,assault,causing_injury,2019-01-01,505
W.P. Kuala Lumpur,All,assault,causing_injury,2020-01-01,378
W.P. Kuala Lumpur,All,assault,causing_injury,2021-01-01,344
W.P. Kuala Lumpur,All,assault,causing_injury,2022-01-01,308
W.P. Kuala Lumpur,All,assault,murder,2016-01-01,41
W.P. Kuala Lumpur,All,assault,murder,2017-01-01,37
W.P. Kuala Lumpur,All,assault,murder,2018-01-01,33
W.P. Kuala Lumpur,All,assault,murder,2019-01-01,22
W.P. Kuala Lumpur,All,assault,murder,2020-01-01,25
W.P. Kuala Lumpur,All,assault,murder,2021-01-01,11
W.P. Kuala Lumpur,All,assault,murder,2022-01-01,17
W.P. Kuala Lumpur,All,assault,rape,2016-01-01,93
W.P. Kuala Lumpur,All,assault,rape,2017-01-01,132
W.P. Kuala Lumpur,All,assault,rape,2018-01-01,112
W.P. Kuala Lumpur,All,assault,rape,2019-01-01,122
W.P. Kuala Lumpur,All,assault,rape,2020-01-01,88
W.P. Kuala Lumpur,All,assault,rape,2021-01-01,82
W.P. Kuala Lumpur,All,assault,rape,2022-01-01,75
W.P. Kuala Lumpur,All,assault,robbery_gang_armed,2016-01-01,13
W.P. Kuala Lumpur,All,assault,robbery_gang_armed,2017-01-01,4
W.P. Kuala Lumpur,All,assault,robbery_gang_armed,2018-01-01,3
W.P. Kuala Lumpur,All,assault,robbery_gang_armed,2019-01-01,0
W.P. Kuala Lumpur,All,assault,robbery_gang_armed,2020-01-01,0
W.P. Kuala Lumpur,All,assault,robbery_gang_armed,2021-01-01,1
W.P. Kuala Lumpur,All,assault,robbery_gang_armed,2022-01-01,2
W.P. Kuala Lumpur,All,assault,robbery_gang_unarmed,2016-01-01,2272
W.P. Kuala Lumpur,All,assault,robbery_gang_unarmed,2017-01-01,1984
W.P. Kuala Lumpur,All,assault,robbery_gang_unarmed,2018-01-01,1344
W.P. Kuala Lumpur,All,assault,robbery_gang_unarmed,2019-01-01,1173
W.P. Kuala Lumpur,All,assault,robbery_gang_unarmed,2020-01-01,672
W.P. Kuala Lumpur,All,assault,robbery_gang_unarmed,2021-01-01,477
W.P. Kuala Lumpur,All,assault,robbery_gang_unarmed,2022-01-01,325
W.P. Kuala Lumpur,All,assault,robbery_solo_armed,2016-01-01,4
W.P. Kuala Lumpur,All,assault,robbery_solo_armed,2017-01-01,0
W.P. Kuala Lumpur,All,assault,robbery_solo_armed,2018-01-01,1
W.P. Kuala Lumpur,All,assault,robbery_solo_armed,2019-01-01,2
W.P. Kuala Lumpur,All,assault,robbery_solo_armed,2020-01-01,2
W.P. Kuala Lumpur,All,assault,robbery_solo_armed,2021-01-01,1
W.P. Kuala Lumpur,All,assault,robbery_solo_armed,2022-01-01,1
W.P. Kuala Lumpur,All,assault,robbery_solo_unarmed,2016-01-01,710
W.P. Kuala Lumpur,All,assault,robbery_solo_unarmed,2017-01-01,1191
W.P. Kuala Lumpur,All,assault,robbery_solo_unarmed,2018-01-01,1124
W.P. Kuala Lumpur,All,assault,robbery_solo_unarmed,2019-01-01,1090
W.P. Kuala Lumpur,All,assault,robbery_solo_unarmed,2020-01-01,783
W.P. Kuala Lumpur,All,assault,robbery_solo_unarmed,2021-01-01,542
W.P. Kuala Lumpur,All,assault,robbery_solo_unarmed,2022-01-01,321
W.P. Kuala Lumpur,All,property,all,2016-01-01,13213
W.P. Kuala Lumpur,All,property,all,2017-01-01,9483
W.P. Kuala Lumpur,All,property,all,2018-01-01,8990
W.P. Kuala Lumpur,All,property,all,2019-01-01,8258
W.P. Kuala Lumpur,All,property,all,2020-01-01,6353
W.P. Kuala Lumpur,All,property,all,2021-01-01,4718
W.P. Kuala Lumpur,All,property,all,2022-01-01,3865
W.P. Kuala Lumpur,All,property,break_in,2016-01-01,1867
W.P. Kuala Lumpur,All,property,break_in,2017-01-01,1188
W.P. Kuala Lumpur,All,property,break_in,2018-01-01,1104
W.P. Kuala Lumpur,All,property,break_in,2019-01-01,1087
W.P. Kuala Lumpur,All,property,break_in,2020-01-01,949
W.P. Kuala Lumpur,All,property,break_in,2021-01-01,757
W.P. Kuala Lumpur,All,property,break_in,2022-01-01,542
W.P. Kuala Lumpur,All,property,theft_other,2016-01-01,4883
W.P. Kuala Lumpur,All,property,theft_other,2017-01-01,3128
W.P. Kuala Lumpur,All,property,theft_other,2018-01-01,3121
W.P. Kuala Lumpur,All,property,theft_other,2019-01-01,2731
W.P. Kuala Lumpur,All,property,theft_other,2020-01-01,2057
W.P. Kuala Lumpur,All,property,theft_other,2021-01-01,1934
W.P. Kuala Lumpur,All,property,theft_other,2022-01-01,1478
W.P. Kuala Lumpur,All,property,theft_vehicle_lorry,2016-01-01,495
W.P. Kuala Lumpur,All,property,theft_vehicle_lorry,2017-01-01,291
W.P. Kuala Lumpur,All,property,theft_vehicle_lorry,2018-01-01,253
W.P. Kuala Lumpur,All,property,theft_vehicle_lorry,2019-01-01,254
W.P. Kuala Lumpur,All,property,theft_vehicle_lorry,2020-01-01,147
W.P. Kuala Lumpur,All,property,theft_vehicle_lorry,2021-01-01,97
W.P. Kuala Lumpur,All,property,theft_vehicle_lorry,2022-01-01,84
W.P. Kuala Lumpur,All,property,theft_vehicle_motorcar,2016-01-01,2104
W.P. Kuala Lumpur,All,property,theft_vehicle_motorcar,2017-01-01,1548
W.P. Kuala Lumpur,All,property,theft_vehicle_motorcar,2018-01-01,1482
W.P. Kuala Lumpur,All,property,theft_vehicle_motorcar,2019-01-01,1423
W.P. Kuala Lumpur,All,property,theft_vehicle_motorcar,2020-01-01,1000
W.P. Kuala Lumpur,All,property,theft_vehicle_motorcar,2021-01-01,613
W.P. Kuala Lumpur,All,property,theft_vehicle_motorcar,2022-01-01,534
W.P. Kuala Lumpur,All,property,theft_vehicle_motorcycle,2016-01-01,3864
W.P. Kuala Lumpur,All,property,theft_vehicle_motorcycle,2017-01-01,3328
W.P. Kuala Lumpur,All,property,theft_vehicle_motorcycle,2018-01-01,3030
W.P. Kuala Lumpur,All,property,theft_vehicle_motorcycle,2019-01-01,2763
